="",="exposed_210"
="exposed_210",=""
="est_pct_poverty",="1.271*** [1.170,1.381]"
="R-squared",=""
="Number of observations",="51933.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_poc",="1.162** [1.026,1.315]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_latinx",="1.204** [1.022,1.419]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_nhblack",="1.086 [0.953,1.237]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_asianpi",="0.912** [0.832,0.999]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_native",="1.018 [0.987,1.051]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="pop_density",="1.000 [1.000,1.000]"
="pop_density",="1.000 [1.000,1.000]"
="R-squared",=""
="Number of observations",="52191.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_otherpoc",="0.975 [0.934,1.018]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_renters",="1.386*** [1.280,1.501]"
="R-squared",=""
="Number of observations",="51910.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_langisolation",="1.173*** [1.060,1.299]"
="R-squared",=""
="Number of observations",="51910.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_elderly",="1.174*** [1.126,1.224]"
="R-squared",=""
="Number of observations",="51568.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_under18",="0.927*** [0.877,0.979]"
="R-squared",=""
="Number of observations",="52016.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_nocar",="1.405*** [1.202,1.644]"
="R-squared",=""
="Number of observations",="51910.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="est_pct_singparents",="1.081** [1.011,1.156]"
="R-squared",=""
="Number of observations",="51910.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="dac",="1.603*** [1.344,1.911]"
="R-squared",=""
="Number of observations",="52191.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_210"
="exposed_210",=""
="pct_novote",="1.398*** [1.254,1.558]"
="R-squared",=""
="Number of observations",="48894.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
