="",="exposed_205"
="exposed_205",=""
="est_pct_poverty",="1.260*** [1.140,1.393]"
="R-squared",=""
="Number of observations",="50291.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_poc",="0.993 [0.830,1.189]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_latinx",="1.213*** [1.078,1.365]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_nhblack",="0.900 [0.765,1.059]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_asianpi",="0.924** [0.858,0.995]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_native",="1.004 [0.960,1.049]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="pop_density",="1.000 [1.000,1.000]"
="pop_density",="1.000 [1.000,1.000]"
="R-squared",=""
="Number of observations",="50545.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_otherpoc",="1.013 [0.956,1.074]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_renters",="1.477*** [1.371,1.592]"
="R-squared",=""
="Number of observations",="50268.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_langisolation",="1.193*** [1.092,1.304]"
="R-squared",=""
="Number of observations",="50268.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_elderly",="1.187*** [1.143,1.233]"
="R-squared",=""
="Number of observations",="49608.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_under18",="0.898*** [0.845,0.954]"
="R-squared",=""
="Number of observations",="50372.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_nocar",="1.421*** [1.278,1.581]"
="R-squared",=""
="Number of observations",="50268.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="est_pct_singparents",="0.992 [0.892,1.103]"
="R-squared",=""
="Number of observations",="50268.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="dac",="1.511*** [1.231,1.855]"
="R-squared",=""
="Number of observations",="50545.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
="",="exposed_205"
="exposed_205",=""
="pct_novote",="1.303*** [1.137,1.493]"
="R-squared",=""
="Number of observations",="47629.000"
="Exponentiated coefficients; 95% confidence intervals in brackets"
="* p<0.10, ** p<0.05, *** p<0.01"
